,lang,class,message,created_time,month,year,platform,username
129,filipino,d,"Matutulog kang umiiyak, at gigising kang iiyak pa rin. Yung pakiramdam na puro sakit yung pinaparamdam nila sayo. Stressed, depressed? Gusto ko ng sabihin na, ""LORD, HINDI KO NA PO KAYA! 😭"" Ang sakit na eh.",2020-11-06 0:00:00,october,2020.0,Facebook,
130,filipino,d,"Ang hirap ng walang malapitan walang mayakap para umiyak walang matakbuhan pag sobrang nahhirapan kana 🥺 ang hirap maging ulila sa magulang at kapatid, wala akong kakampi 😢 ang sakit maiwan daladala ko habang buhay",2020-11-06 0:00:00,october,2020.0,Facebook,
131,filipino,d,sobrang hirap ng sitwasyon ko ngayon parang gusto ko nang mawala.,2020-11-06 0:00:00,october,2020.0,Facebook,
132,filipino,d,"Minsan kaya ko, Pero natatalo ako ng lungkot at sakit. 🥺💔😭 Sana dumating na yung isang araw na ayos nako na wala ng sakit. 😔💔",2020-11-12 0:00:00,october,2020.0,Facebook,
133,taglish,d,Hindi ko alam. Wala naman akong ginagawa na nakakapagod pero ramdam kong I'm tired. I am distracted. Everytime na tinatry ko mag-focus hindi ko magawa. Feeling ko sobrang drain ako. Physically I'm okay but emotionally and mentally I am drained. Ubos na ubos na. 😢 Wala na kong ibang maramdaman kundi pagod.,2020-11-18 0:00:00,october,2020.0,Facebook,
134,filipino,d,"Wala pa ako ginagawa pero pagod na pagod na ako.. mga salitang Wala ako ""ginagawa"". Na sa tuwing naalala ko nalulungkot talaga ako. ayos na ba ako? Magiging okay pa ba ako.?! Gusto kong iPahinga muna Isip ko.",2020-11-18 0:00:00,october,2020.0,Facebook,
135,filipino,p,"pinipilit kong maging maayos pero hindi talaga nakakainis na hindi ko alam kung kailan ako magiging okay. ang hirap mag heal, ang hirap tanggapin hindi ko makalimutan yung nangyari ka da pipikit ako ayon yung naalala ko",2020-11-18 0:00:00,october,2020.0,Facebook,
136,filipino,d,ang bigat bigat na sa dibdib..parang gusto ko ng sumabog..parang gusto ko ng maglaho sa ngayon,2020-11-18 0:00:00,october,2020.0,Facebook,
137,filipino,d,pinipilit kong maging maayos. Kung anu ano ginagawa kong libang Pero wala pa rin eh nananalo ang puso at ang sakit.,2020-11-18 0:00:00,october,2020.0,Facebook,
138,filipino,d,"ngayon hindi ko alam kung ano ang sasabihin ko. hindi ko alam kung saan ko sisimulan.. Nasa punto ako ng buhay ko na nawawalan ako ng gana sa lahat ng bagay. hindi makakain ng maayos,hindi rin makatulog ng maayos..Pagod yung katawan ko pero ayaw pumikit ng aking mga mata,kasi sa tuwing wala akong nakikita sariwa saking diwa ang kanyang mga alaala at sumuko na siya pero lagi ko sinasabi na Ok lang ako pero ang totoo durog at wasak na wasak na ako deep inside..Magsasawa din ako ipaglaban ang taong sinukuan na ako ,mapapagod ..iiyak na lang pag di na kayang tiisin yung sakit.After that ngingiti na ulit,tuloy parin ang laban kahit nasasaktan ..Mananalig at aasa nalang na ang lahat ng ito ay may katapusan",2020-11-18 0:00:00,october,2020.0,Facebook,
139,english,d,I always feel tired...That often became a habitual feeling..Being crippled by all the whips of challenges.,2020-11-18 0:00:00,october,2020.0,Facebook,
140,filipino,d,"Ito yung pagod na walang eksplanasyon. Yung tipong nandyan silang lahat sayo na inaasahan mo pero parang kulang. Okupado yung isip mo pero walang laman, yung ganung pag-iisip. Sobrang nakakapagod man ang mundo.",2020-12-17 0:00:00,december,2020.0,Facebook,
141,filipino,d,Pagod ipakitang okay lang ka pero ang totoo hindi talaga.,2020-12-17 0:00:00,december,2020.0,Facebook,
142,filipino,d,Yung pakiramdam na gusto muna na lang wakasan yung buhay mo pero may inaalala kang pamilya. Yung tipong pasan pasan mo lahat Ng problema sa mundo.,2020-12-17 0:00:00,december,2020.0,Facebook,
143,filipino,d,"to yong pagod na hindi mo maipaliwanag .. yung pagod na hindi mo maintindihan.., yung klase nang pagod na gusto mo nalang maglaho ng parang bula sa mundo..
pagod na pagod na pagod na ako",2020-12-17 0:00:00,december,2020.0,Facebook,
144,filipino,d,"Oo,, nakakapagod, nakaka stress, minsan tumutulo nalang luha ko sa sobrang daming inisip, hindi alam kung ano gagawin..",2020-12-17 0:00:00,december,2020.0,Facebook,
145,english,d,"I'm sorry if your ate's not around to guide you, I think I failed of being your ate, I'm sorry, I'm sorry .",2021-03-22 0:00:00,march,2021.0,Facebook,
146,filipino,d,Bakit ganun bakit sila nagagalit sakin ng wala naman akong alam na rason naiinis sila ng hindi ko alam ni hindi nila ako kilala pangalan ko lang naman alam nila pero pag katao ko hindi pero bakit nagagalit sila sakin para saan? Nakakaumay sa mga taong akala mo perfect,2021-03-21 0:00:00,march,2021.0,Facebook,
147,filipino,d,"ayos lang ba ako? hindi na. Pagod na pagod nako.. Yung pakiramdam na todo cheered up ka sa kanila pero ni ""Kamusta ka"" ""Okay ka lang ba"" Wala kang naririnig sa kanila? Pilit ko silang inaayos kahit na ako sa sarili ko? Alam kong durog na durog nako.. gusto ko nalang magpahinga.. Kakapagod kayong pasayahin.. Yung pakiramdam na ang dami-dami mong nagawang mabuti sa kanila, halos lahat na naibigay ko, wala ng natira para sa sarili ko pero sa huli? Pagkakamali at pagkakamali ko pa din nakikita niyo.. Kapagod kayo. Ayoko na.",2021-03-13 0:00:00,march,2021.0,Facebook,
148,english,d,Idk what to do no one can understand my feelings im in pain no one around me notice my efforts.,2021-05-01 0:00:00,may,2021.0,Facebook,
149,filipino,d,"Pagod na kong umiyak, pagod na akong masaktan , pagod na akong maka ramdam ng sakit, pagod na akong mag isip, pagod na akong mag overthink😌 can I put my head in your shoulder? Gusto ko Lang ng masasandaLan kung sakaling ma-stress ako😟😞",2021-05-01 0:00:00,may,2021.0,Facebook,
150,filipino,d,Tamang higa lang habang iniisip kung kailan ako makaka alis sa lungkot...kailan ako titigil sa kaka overthink.. nakaka pagod yung buhay na meron ako.. yung puro mali nalang nakita nila sayo🙂 without knowing may mali din naman sila ah bakit di nila Makita..may tama din naman akong nagawa eh bat di nila ma appreciate🙂シ,2021-05-21 0:00:00,may,2021.0,Facebook,
151,filipino,d,ayaw na ayaw ko talagang gumabi😔 ayaw kong magisa basta basta nalang akong umiiyak eh,2021-04-30 0:00:00,april,2021.0,Facebook,
152,filipino,d,Yung ako lang mismo nakaramdam ng sakit. At di ko man lang masabi sa mga friends at family ko. Yung akala nila okay lang ako pero yung totoo durog na durog ako 😰,2021-04-30 0:00:00,april,2021.0,Facebook,
153,filipino,d,"Sa totoo lang, pagod na rin naman ako. I don't know pero bigla akong nakaramdam ng lungkot, pagod, panghihina. Lalo pa ngayong pandemic. Malayo ako sa pamilya ko (nasa Batangas sila) mga kaibigan ko naman, syempre takot din makipagkita so ayun, solo lang ako. araw araw, lumalaban. pinipilit maging masaya. sinusubukang makalampas sa problema. Sa totoo lang, kailangan ko ng yakap, ng tapik sa likod, ng mga taong magsasabi sa akin na ""okay lang yan"" at ""maaayos din ang lahat."" ",2021-04-30 0:00:00,april,2021.0,Facebook,
154,filipino,d,"Ang lungkot  ng dala  ng pandemic. 
Hindi ko  na  nagagawa  ang maglabas at makikisalamuha sa aking  mga kaibigan.",2021-04-28 0:00:00,april,2021.0,Facebook,
155,filipino,d,Ang hirap naman dito ayaw ko na nga magsalita,2021-04-29 15:53:42+00:00,April,2021.0,Twitter,
156,taglish,d,"i'm not used to saying goodbye talaga. even though this school year drained me so much, parang ang hirap mag move on tangina naman.",2021-04-29 15:53:34+00:00,April,2021.0,Twitter,
157,filipino,d,ANG HIRAP TALAGA.😃,2021-04-29 15:52:16+00:00,April,2021.0,Twitter,
158,filipino,d,Ang hirap kaya Pag nakikipagsumbatan ka sa kapatid mo tapos kapag nagkita kayo parang wala lang pero Yung totoo andun parin Yung sakit😢,2021-04-29 15:51:46+00:00,April,2021.0,Twitter,
159,filipino,d,ang hirap pala pag pinipilit ang mga bagay bagay.,2021-04-29 15:51:31+00:00,April,2021.0,Twitter,
160,filipino,d,nawawalan na naman ako ng gana sa lahat nagsisimula na naman ako sa ganito mas lalo ko tuloy naramdaman na pagod na talaga ako hindi ko na kayang kumausap ng tao nawawalan na talaga ako ng gana ang hirap. hirap magpanggap na okay lang lahat ng nangyayari sa akin,2021-04-29 15:51:10+00:00,April,2021.0,Twitter,
161,filipino,d,"Ang hirap maging mabuting tao. Kahit pinakisamahan, tinulungan at nirespeto mo na. May masasabi at magagawa ka pa rin gaguhin..",2021-04-29 15:49:13+00:00,April,2021.0,Twitter,
162,filipino,d,Akala ko dati kapag naka gradate na ako makakabawi na ako sa mga magulang ko. Ang hirap palang sabay intindihin yung kapakanan nila at sarili mong mga pangarap. 🥺🥺🥺,2021-04-29 15:48:46+00:00,April,2021.0,Twitter,
163,filipino,d,ang hirap ng pakiramdam na may trabaho ka kaso para wala kasi lagi kang broke,2021-04-29 15:46:46+00:00,April,2021.0,Twitter,
164,filipino,d,@KBarcelona7 grabe ang hirap,2021-04-29 15:46:01+00:00,April,2021.0,Twitter,
165,filipino,d,bakit ang hirap ?,2021-04-29 15:45:39+00:00,April,2021.0,Twitter,
166,filipino,d,ang hirap.,2021-04-29 15:43:34+00:00,April,2021.0,Twitter,
167,filipino,d,Ang hirap pala makita ang isang importanteng taong nag dusa dahil lang sa depression:(((,2021-04-29 15:42:15+00:00,April,2021.0,Twitter,
168,filipino,d,. hirap ibangon ang sarili. yung wala kang choice kundi tiisin yun sa araw araw kasi kahit anong gawin natin WALA talagang gana ee🥺,2021-04-29 15:42:03+00:00,April,2021.0,Twitter,
169,filipino,d,Ang hirap din pala talaga 🥺,2021-04-29 15:41:19+00:00,April,2021.0,Twitter,
170,filipino,d,ANG HIRAP MABUHAY NG GANITO!!! TANG*NA!!!. BAT GANITO!!!FVCK!!😭😭😭,2021-04-29 15:39:18+00:00,April,2021.0,Twitter,
171,filipino,d,"Bakit daw ang hirap ko pakalmahin during breakdowns?  kasi wala ka naman naititulong. Para sabihin ko sayo sa dinami dami na ng stress ko wala na effect yang ""okay lang yan"", ""kaya mo yan"", ""I know you're strong"", ""Malalampasan mo din yan"".",2021-04-29 15:36:36+00:00,April,2021.0,Twitter,
172,filipino,d,"Naririnig ko pa din kung paano niya sinabi sakin na ""ang hirap pero hindi na natin kaya"" ""sinubukan naman natin diba?"" 🥺",2021-04-29 15:35:27+00:00,April,2021.0,Twitter,
173,filipino,d,tanggap ko maging bobo pero ang hirap maging bobo,2021-04-29 15:32:13+00:00,April,2021.0,Twitter,
174,filipino,d,"ang hirap mag sabi ng ""okay lang"" kahit hindi naman talaga😭",2021-04-29 15:31:21+00:00,April,2021.0,Twitter,
175,filipino,d,Ang hirap magtrabaho ng may nararamdaman,2021-04-29 15:31:14+00:00,April,2021.0,Twitter,
176,filipino,d,Ang daling mag sabi ng maganda sa iba pero sa sarili ang hirap lalo na pag alam mong hindi naman talaga,2021-04-29 15:22:43+00:00,April,2021.0,Twitter,
177,filipino,d,Ang hirap magisa tangina😩,2021-04-29 15:21:35+00:00,April,2021.0,Twitter,
178,filipino,d,Ang hirap ng gantong sitwasyon.,2021-04-29 15:21:13+00:00,April,2021.0,Twitter,
179,filipino,d,eto ha di ko lang alam kung meron pa sakin nakaka appreciate sa mga ginawa ko sa kanila lalo na sa mga kaibigan ko di ko alam kung saan ako nag kulang bakit kayo ganynan nasasaktan di naman ako ang hirap maisip na parang kakausapin niyo lang ako pag kailangan niyo tangina ang sakit,2021-04-29 15:13:36+00:00,April,2021.0,Twitter,
180,filipino,d,Ang hirap para kang pinapatay sa lungkot.,2021-04-29 15:06:15+00:00,April,2021.0,Twitter,
181,taglish,d,"It just hurts, na wala kaming magawa kasi nakaquarantine din kami. And he even chatted us na ang hirap daw ng walang kasama na makikipagusap dyan kasi naaagawan sya ng room.",2021-04-29 15:01:00+00:00,April,2021.0,Twitter,
182,taglish,d,I don't know how to live the way I live before. 🙃 Ang hirap kapag wala na yung pinagkukunan mo ng strength. 😶,2021-04-29 14:58:43+00:00,April,2021.0,Twitter,
183,filipino,d,"lord ang hirap naman ng ganito, hindi ko na kinakaya. 😭",2021-04-29 14:47:10+00:00,April,2021.0,Twitter,
184,taglish,d,"yung anxiety attack na makakapagoverthink ka ng sobra, ang hirap mo na ihandle nakakapagod na",2021-04-29 14:40:01+00:00,April,2021.0,Twitter,
185,filipino,d,"Ang hirap, sobra 😭",2021-04-29 14:11:50+00:00,April,2021.0,Twitter,
186,filipino,d,ang hirap hirap tanggapin ng mga nangyayaring lungkot sa buhay ko,2021-04-29 14:01:52+00:00,April,2021.0,Twitter,
187,filipino,d,"ang lungkot at ang sakit lang kasi nandito na naman ako sa sitwasyon na to hirap na naman akong bumangon, nawalan ng gana sa lahat, halos gabi gabi ring umiiyak at hirap makatulog. pakiramdam ko ubos na ubos na ako.😭",2021-04-29 13:59:15+00:00,April,2021.0,Twitter,
188,filipino,d,Ang hirap ng buhay.,2021-04-29 13:58:47+00:00,April,2021.0,Twitter,
189,filipino,d,gusto ko lang naman mamatay bat ang hirap,2021-04-29 13:53:12+00:00,April,2021.0,Twitter,
190,filipino,d,"Kahit gusto kong may gawin ngayong araw, hindi ko kaya kasi nanghihina ako. Wala akong lakas para kumilos, ang hirap huminga grabe.",2021-04-29 13:41:39+00:00,April,2021.0,Twitter,
191,filipino,d,"ang hirap, ang bigat. sobrang bigat :(((",2021-04-29 12:41:33+00:00,April,2021.0,Twitter,
192,filipino,d,"Ang hirap.. Bigla nalang akong naiyak during online class. Lord please clear my mind, ialis mo po sa isip ko at tulungan wag magpaapekto sa mga taong walang ginawa kung di husgahan ako",2021-04-29 11:22:25+00:00,April,2021.0,Twitter,
193,filipino,d,@FightForIt7 @Rachell93704669 @JelaiAndres Hindi naman kasi natin hawak yung isip niya. sabi ko nga hirap pigilan ang emosyon pag may depression. Like me may depressive disorder ako may mga times talaga na hindi ko maiwasan magsalita or mag post pero once na kumalma ako binubura ko. Ang hirap parang pinipiga ang dibdib.,2021-04-29 11:22:03+00:00,April,2021.0,Twitter,
194,filipino,d,Ang hirap naman ng dialysis sana mamatay na lang ako,2021-04-29 11:09:44+00:00,April,2021.0,Twitter,
195,filipino,d,Ang hirap pag gusto mo maging productive tas aatakihin ka ng pagbre-breakdown.,2021-04-29 10:57:02+00:00,April,2021.0,Twitter,
196,filipino,d,Ang hirap pala talaga nung nagtatype ka palang tulo na ng tulo ung luha mo....,2021-04-29 10:55:27+00:00,April,2021.0,Twitter,
197,filipino,d,Ang hirap mag breakdown pag busy ka naiiyak nako pero wala akong time 😭😭😭,2021-04-29 10:26:13+00:00,April,2021.0,Twitter,
198,filipino,d,"But, Until now hindi ako okay...sobrang nilalabanan ko yung isip ang hirap sobra. ng hihina na ako sa nangyayari...lagi ko nalang hinihiling na sana hindi na ako magising",2021-04-29 09:33:48+00:00,April,2021.0,Twitter,
199,filipino,d,Ang hirap tanggapin,2021-04-29 07:57:08+00:00,April,2021.0,Twitter,
200,filipino,d,"Ang hirap magfocus magtrabaho na sa likod mo maririnig mo may kamag-anak na naman kayong nawala. Ano ba to, tama na po. 💔💔",2021-04-29 04:12:21+00:00,April,2021.0,Twitter,
201,taglish,d,my family doesn't even know what i go through every day and what i have to deal with every night. ang hirap nung wala akong mapagsabihan ah.,2021-04-29 02:02:11+00:00,April,2021.0,Twitter,
202,filipino,d,"ANG HIRAP UMIYAK NG PATAGO , YUNG TIPONG PINIPIGILAN ANG IYAK",2021-04-29 01:46:35+00:00,April,2021.0,Twitter,
203,taglish,d,"Sometimes bigla bigla nalang ako mawawala sa mood without any reason. I don't wanna talk to anyone, I just want to be alone. Tapos bilis ko mairita kapag ganun, ayaw ko ng maingay, ayaw ko yung inaasar ako. Tapos basta ang hirap e explain gusto ko lang matahimik isip ko.",2021-04-29 01:11:07+00:00,April,2021.0,Twitter,
